"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Method"
99,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
100,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
101,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
102,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
103,0.1,0.5,0.127,4.465,1.721,0.985,-4.99712161113577,2.40327440524101,2.13371450977251,2.51325971349035,6.856934400738,2.9768413031315,-9.71536992655318,-5.4917311317246,3.13498987224969,0,3.57345558938118,"ElasticNet"
104,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
105,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
106,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
107,0.1,0.1,0.147,4.454,1.697,0.985,-4.99968875989622,2.43569712424577,2.16481681116151,2.54339692158122,6.87763964807134,3.01255293854697,-9.7357674128064,-5.52107725437451,3.17363048694774,0.0290670830364088,3.59786125271772,"ElasticNet"
108,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
109,0.1,0.7,0.12,4.476,1.73,0.985,-4.9967615830849,2.38800075459916,2.1177724615024,2.49779028513193,6.84660003571612,2.95955793092393,-9.70476643113711,-5.47572519507124,3.11664105098684,0,3.56049531416775,"ElasticNet"
110,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
111,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
112,0.12951194063599,0.4,0.119,4.467,1.727,0.985,-4.99759433904289,2.39683332222233,2.12552876059513,2.50579849745287,6.84384623005825,2.9672710827431,-9.69483864520748,-5.47789192190844,3.12646486542566,0,3.56842665380235,"ElasticNet"
113,0.1,0.7,0.12,4.476,1.73,0.985,-4.9967615830849,2.38800075459916,2.1177724615024,2.49779028513193,6.84660003571612,2.95955793092393,-9.70476643113711,-5.47572519507124,3.11664105098684,0,3.56049531416775,"ElasticNet"
114,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
115,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
116,0.1,0.5,0.127,4.465,1.721,0.985,-4.99712161113577,2.40327440524101,2.13371450977251,2.51325971349035,6.856934400738,2.9768413031315,-9.71536992655318,-5.4917311317246,3.13498987224969,0,3.57345558938118,"ElasticNet"
117,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
118,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
119,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
120,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
